id_hagr,kingdom,phylum,class,subclass,infraclass,superorder,order_c,suborder,family,subfamily,genus,species,name_common,synonyms
3750,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Lepomis,cyanellus,Green sunfish,"Apomotis cyanellus, Chaenobryttus cyanellus, Icthelus cyanella, Lepidomus cyannelus, Telipomis cyannelus"
3751,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Lepomis,macrochirus,Bluegill,Eupomotis macrochirus
3752,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Lepomis,marginatus,Dollar sunfish,NULL
3753,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Lepomis,megalotis,Longear sunfish,NULL
3754,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Lepomis,microlophus,Redear sunfish,NULL
3755,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Lepomis,symmetricus,Bantam sunfish,NULL
3756,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Micropterus,dolomieu,Smallmouth bass,Micropterus dolomieui
3757,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Micropterus,punctulatus,Spotted bass,"Morone punctata, Sciaena punctata"
3758,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Micropterus,salmoides,Largemouth bass,Grystes nuecensis
3759,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Pomoxis,annularis,White crappie,NULL
3760,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centrarchidae,NULL,Pomoxis,nigromaculatus,Black crappie,NULL
3761,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Stromateoidei,Centrolophidae,NULL,Hyperoglyphe,antarctica,Antarctic butterfish,Hyperoglyphe porosa
3762,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Stromateoidei,Centrolophidae,NULL,Seriolella,brama,Whario,NULL
3763,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Stromateoidei,Centrolophidae,NULL,Seriolella,porosa,Silver warehou,NULL
3764,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centropomidae,Centropominae,Centropomus,undecimalis,Common snook,NULL
3765,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Centropomidae,Latinae,Lates,niloticus,Snook,NULL
3766,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Chaetodontidae,NULL,Chaetodon,lineolatus,Lined butterflyfish,"Chaetodon lunatus, Chaetodon tallii"
3767,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Chaetodontidae,NULL,Chelmon,rostratus,Longnosed butterflyfish,"Chaetodon enceladus, Chelmon lol, Chaetodon rostratus"
3768,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Chaetodontidae,NULL,Forcipiger,flavissimus,Longnose butterflyfish,NULL
3769,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Cheilodactylidae,NULL,Cheilodactylus,spectabilis,Brownbanded morwong,Chironemus spectabilis
3770,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Cheilodactylidae,NULL,Nemadactylus,macropterus,Tarakihi,Cheilodactylus macropterus
3771,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Cichlasoma,bimaculatum,Black acara,Labrus bimaculatus
3772,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Cichlasoma,facetum,Chanchito,Acara faceta
3773,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Herichthys,cyanoguttatum,Rio Grande cichlid,Cichlasoma cyanoguttatum
3774,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Oreochromis,andersonii,Three spotted tilapia,NULL
3775,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Oreochromis,esculentus,Singida tilapia,NULL
3776,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Oreochromis,mortimeri,Kariba tilapia,NULL
3777,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Oreochromis,mossambicus,Mozambique mouth-breeder,"Sarotherodon mossambicus, Tilapia mossambica"
3778,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Oreochromis,niloticus,Nile tilapia,Tilapia nilotica
3779,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Pseudocrenilabrus,philander,Southern mouthbrooder,NULL
3780,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Sargochromis,codringtonii,Green happy,NULL
3781,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Sargochromis,giardi,Pink happy,NULL
3782,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Serranochromis,angusticeps,Thinface cichlid,NULL
3783,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Serranochromis,carlottae,Rainbow happy,NULL
3784,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Serranochromis,macrocephalus,Purpleface largemouth,NULL
3785,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Tilapia,rendalli,Redbreast tilapia,NULL
3786,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Cichlidae,NULL,Tilapia,zillii,Redbelly tilapia,NULL
3787,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Coryphaenidae,NULL,Coryphaena,equiselis,Pompano dolphin,Coryphaena equisetis
3788,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Coryphaenidae,NULL,Coryphaena,hippurus,Common dolphinfish,NULL
3789,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Elassomatoidei,Elassomatidae,NULL,Elassoma,zonatum,Banded pygmy sunfish,NULL
3790,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Embiotocidae,NULL,Amphistichus,argenteus,Barred surfperch,NULL
3791,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Embiotocidae,NULL,Cymatogaster,aggregata,Shiner perch,Cymatogaster aggregata aggregata
3792,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Embiotocidae,NULL,Embiotoca,jacksoni,Black perch,NULL
3793,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Embiotocidae,NULL,Hyperprosopon,ellipticum,Silver surfperch,NULL
3794,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Epigonidae,NULL,Epigonus,telescopus,Telescope cardinal,NULL
3795,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Scombroidei,Gempylidae,NULL,Rexea,brevilineata,Short-lined escolar,NULL
3796,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Scombroidei,Gempylidae,NULL,Rexea,solandri,Silver gemfish,NULL
3797,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Scombroidei,Gempylidae,NULL,Thyrsites,atun,Atun,NULL
3798,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobiesocoidei,Gobiesocidae,NULL,Gastrocyathus,gracilis,New Zealand slender clingfish,NULL
3799,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobiesocoidei,Gobiesocidae,NULL,Gastroscyphus,hectoris,Hector's clingfish,NULL
3800,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobiesocoidei,Gobiesocidae,NULL,Haplocylix,littoreus,Giant clingfish,NULL
3801,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobiesocoidei,Gobiesocidae,NULL,Trachelochismus,melobesia,Striped clingfish,NULL
3802,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Clevelandia,ios,Arrow goby,NULL
3803,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Crystallogobius,linearis,Crystal goby,"Crystallogobius nilssonii, Gobius nilssonii"
3804,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Eucyclogobius,newberryi,Tidewater goby,NULL
3805,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Eviota,sigillata,Pygmy goby,NULL
3806,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Gobiosoma,robustum,Code goby,NULL
3807,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Gobius,niger,Black goby,NULL
3808,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Gobius,paganellus,Rock goby,NULL
3809,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Gobiusculus,flavescens,Twospotted goby,"Gobius flavescens, Chaparruda flavescens"
3810,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Lebetus,scorpioides,Diminutive goby,Lebetus orca
3811,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Lepidogobius,lepidus,Bay goby,NULL
3812,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Lesueurigobius,friesii,Fries' goby,NULL
3813,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Neogobius,melanostomus,Round goby,"Neogobius cephalarges, Gobius affinis"
3814,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Pomatoschistus,lozanoi,Lozano's goby,NULL
3815,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Pomatoschistus,marmoratus,Marbled goby,NULL
3816,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Pomatoschistus,minutus,Freckled goby,Gobius minutus
3817,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Pomatoschistus,pictus,Painted goby,Gobius pictus
3818,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Gobioidei,Gobiidae,NULL,Thorogobius,ephippiatus,Leopard-spotted goby,NULL
3819,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Haemulidae,NULL,Haemulon,sciurus,Bluestriped grunt,Haemulon luteum
3820,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Haemulidae,NULL,Orthopristis,chrysoptera,Pigfish,Perca chrysoptera
3821,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Notothenioidei,Harpagiferidae,Harpagiferinae,Harpagifer,antarcticus,Antarctic spiny plunderfish,NULL
3822,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Xiphioidei,Istiophoridae,NULL,Istiophorus,platypterus,Atlantic sailfish,"Istiophorus orientalis, Istiophorus albicans"
3823,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Xiphioidei,Istiophoridae,NULL,Makaira,nigricans,Black spearfish,"Makaira ampla, Makaira herscheli, Makaira mazara, Makaira herschelii, Tetrapturus herschelii"
3824,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Centrolabrus,exoletus,Rock cook,"Labrus exoletus, Labrus chinensis, Labrus pentacanthus, Crenilabrus microstoma"
3825,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Ctenolabrus,rupestris,Goldsinny wrasse,"Labrus suillus, Labrus rupestris, Labrus bergsnyltrus, Sparus carudse, Labrus cinereus, Ctenolabrus marginatus, Ctenolabrus acutus"
3826,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Labroides,dimidiatus,Cleaner fish,"Cossyphus dimidiatus, Labroides paradiseus, Labroides bicincta, Labroides caeruleolineatus"
3827,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Labrus,bergylta,Ballan wrasse,"Labrus comber, Labrus comber, Labrus ballan, Labrus ballan, Labrus comber, Labrus maculatus, Labrus aper, Labrus neustriae, Labrus ballanus, Labrus balanus, Crenilabrus multidentatus, Labrus variabilis, Labrus donovani, Labrus reticulatus, Labrus nubilus"
3828,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Labrus,merula,Brown wrasse,"Sparus lividus, Labrus nereus, Labrus psittacus, Labrus crassus, Labrus limbatus, Labrus lineolatus, Labrus saxorum, Labrus livens"
3829,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Notolabrus,celidotus,Spotty,"Pseudolabrus celidotus, Labrus celidotus, Notolabrus poecilopleura, Julis notatus, Labrus botryocosmus, Labrus poecilopleura"
3830,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Semicossyphus,pulcher,California sheephead,"Pimelometopon pulchrum, Labrus pulcher"
3831,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Symphodus,melops,Corkwing wrasse,"Crenilabrus melops, Labrus melops, Labrus rone, Labrus gibbosus, Labrus goldsinny, Labrus gibbus, Labrus cornubius, Lutjanus norwegicus, Labrus tesselatus, Perca maculosa, Labrus ascanii, Crenilabrus couchii, Crenilabrus pennantii, Crenilabrus locaninus"
3832,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Tautoga,onitis,Tautog,"Labrus onitis, Labrus hiatula, Labrus carolinus, Hiatula gardeniana, Labrus americanus, Labrus tautoga, Tautoga niger alius, Tautoga niger fuscus, Tautoga niger rubens"
3833,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Tautogolabrus,adspersus,Cunner,"Tautoga niger, Labrus adspersus, Tautoga caerulea, Labrus chogset, Ctenolabrus uninotatus, Labrus burgall, Tautogolabrus chogset, Labrus chogset fulva, Tautogolabrus chogset fulva"
3834,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Labroidei,Labridae,NULL,Thalassoma,bifasciatum,Bluehead,"Labrus bifasciatus, Labrus torquatus, Julis detersor, Labrus ornatus, Julis gillianus, Julis nitida, Julis nitidissima, Bermudichthys subfurcatus, Labrus bifasciatus torquatus"
3835,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Latridae,NULL,Latridopsis,ciliaris,Bastard trumpeter,NULL
3836,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lethrinidae,Lethrininae,Lethrinus,atkinsoni,Pacific yellowtail emperor,NULL
3837,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lethrinidae,Lethrininae,Lethrinus,genivittatus,Lancer,Lethrinus nematacanthus
3838,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lethrinidae,Lethrininae,Lethrinus,harak,Blackspot emperor,Lethrinus rhodopterus
3839,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lethrinidae,Lethrininae,Lethrinus,lentjan,Pig-face bream,"Lethrinus opercularis, Lethrinus mahsenoides, Lethrinus lutjanus, Lethrinus leutjanus"
3840,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lethrinidae,Lethrininae,Lethrinus,mahsena,Sky emperor,Lethrinus sanguineus
3841,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lethrinidae,Lethrininae,Lethrinus,miniatus,Lipper,"Lethrinus amamianus, Lethrinus chrysostomus"
3842,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lethrinidae,Lethrininae,Lethrinus,nebulosus,Blue emperor,"Lethrinus fletus, Lethrinus fraenatus"
3843,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lethrinidae,Lethrininae,Lethrinus,obsoletus,Orange-striped emperor,Lethrinus ramak
3844,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lethrinidae,Lethrininae,Lethrinus,variegatus,Slender emperor,NULL
3845,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Etelinae,Aprion,virescens,Blue-gray snapper,NULL
3846,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,adetii,Hussar,Lutjanus amabilis
3847,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,analis,Mutton snapper,Mesoprion analis
3848,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,argentimaculatus,Mangrove jack,NULL
3849,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,bohar,Red bass,"Lutjanus coatesi, Lutjanus rangus"
3850,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,campechanus,Northern red snapper,Lutjanus blackfordii
3851,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,carponotatus,Spanish flag snapper,Lutjanus chrysotaenia
3852,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,erythropterus,Crimson snapper,NULL
3853,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,fulviflamma,Black spot snapper,NULL
3854,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,gibbus,Humpback red snapper,NULL
3855,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,lutjanus,Bigeye snapper,Lutjanus lineolatus
3856,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,malabaricus,Malabar blood snapper,NULL
3857,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,peru,Pacific red snapper,NULL
3858,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,purpureus,Caribbean red snapper,Lutjanus aya
3859,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,quinquelineatus,Blue-banded sea perch,NULL
3860,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,sanguineus,Saddletailed sea perch,NULL
3861,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,sebae,Emperor snapper,NULL
3862,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,synagris,Lane snapper,NULL
3863,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Lutjanus,vitta,Blackstriped snapper,NULL
3864,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Ocyurus,chrysurus,Yellowtail snapper,NULL
3865,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Etelinae,Pristipomoides,filamentosus,Crimson jobfish,Pristipomoides microlepis
3866,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Etelinae,Pristipomoides,multidens,Goldbanded jobfish,NULL
3867,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Etelinae,Pristipomoides,typus,Sharptooth jobfish,NULL
3868,Animalia,Chordata,Teleostei,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Percoidei,Lutjanidae,Lutjaninae,Rhomboplites,aurorubens,Vermilion snapper,Centropristes aurorubens
